MCS,cells,mean_component_assembled_pore,mean_component_assembly_sites,mean_component_channel_complex,mean_component_connecting_complex,mean_component_nup188_inner_ring,mean_component_nup205_inner_ring,mean_component_y_complex,mean_localization_cytoplasm,mean_localization_nuclear_envelope,stage_fraction_channel_complex,stage_fraction_connecting_complex,stage_fraction_inner_ring,stage_fraction_mature,stage_fraction_none,stage_fraction_seed,stage_fraction_y_complex_scaffold,total_component_assembled_pore,total_component_assembly_sites,total_component_channel_complex,total_component_connecting_complex,total_component_nup188_inner_ring,total_component_nup205_inner_ring,total_component_y_complex
13200.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13225.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13250.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13275.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13300.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13325.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13350.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13375.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13400.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13425.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13450.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13475.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13500.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13525.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13550.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13575.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13600.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13625.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13650.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13675.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13700.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13725.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13750.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13775.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13800.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13825.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13850.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13875.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13900.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13925.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13950.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13975.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14000.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14025.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14050.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14075.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14100.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14125.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14150.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14175.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14200.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14225.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14250.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14275.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14300.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14325.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14350.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14375.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14400.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14425.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14450.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14475.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14500.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14525.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14550.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14575.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14600.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14625.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14650.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14675.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14700.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14725.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14750.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14775.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14800.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14825.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14850.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14875.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14900.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14925.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14950.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
14975.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15000.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15025.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15050.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15075.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15100.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15125.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15150.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15175.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15200.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15225.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15250.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15275.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15300.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15325.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15350.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15375.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15400.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15425.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15450.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15475.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15500.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15525.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15550.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15575.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15600.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15625.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15650.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15675.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15700.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15725.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15750.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15775.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15800.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15825.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15850.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15875.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15900.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15925.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15950.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
15975.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
16000.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
16025.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
16050.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
16075.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
16100.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
16125.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
